text,label
"I'm so happy I found this phone! I had one and the on/off button quit working on me, so I searched Amazon and found one just like it. I received it much faster than I expected. Thank you so much for the fast shipping!",0
"This phone is great and well-maintained, except for one issue with the back button not responding quickly. Otherwise, it's nearly perfect.",0
"I was disappointed when the phone stopped working after just two days of use. The product description didn't mention that there were scratches on the phone or that the battery would run out so quickly. However, the phone was delivered much sooner than expected, so I reordered it from them. Hopefully this time I'll get a better phone that doesn't have any issues and will function properly for a long time.",0
"so sad that i Open the box very happy with my phone try to put the sim card and it DOESNT SAID ANYWHERE <DO NOT REMOVE BATTERY> and i did it and guess what i just got a phone and wont be able to enjoy, very disappoint guys need to be clear on information with the clients.",1
"To be honest, I was just about to switch to another brand and forget about Nokia. With this phone, Nokia has kept a loyal customer. Very good phone, I would highly recommend it.",0
This Iphone is on IOS 7.02 I tried so many time to update to current IOS but it won't work. Also iphone 4 camera is pretty bad I can't video call or record videos clear nor can I take selfies clear its blurry. I was expecting better quality iphone for What I have paid but this is so bad iphone. Very disappointed,1
This phone was like new when we got it. It came in a box with no visible scratches. We both love our phones and they work great!,0
"I'm sorry to hear that you only received one battery. Hopefully you'll be able to get the other one soon. You will need to buy a storage card in order to use the device, which is something I wish I had known before making the purchase.",0
Phone is junk. Constantly goes out when talking on phone. I can hear other party but they can't hear me. Not happy ):,0
was easy to transfer all info from old phone. works great. meets my needs...,1
"I love this product, but the only drawback is that it doesn't have Windows 10. It has the best camera out there and the picture and sound quality are great.",0
"I really like this phone! I only wish it had more apps. That's the only thing missing. I recently had to buy a new phone for this reason, but I kept my Nokia Lumia as my backup phone/emergency phone.",0
My son had a lower Windows phone before but dropped and broke it. He got this one and loves it. It takes some great pictures too.,0
"Shipped fast, packaged with ear buds, and power cord plus wall adapter. Looks beautiful, no nicks or scrape and functions great.",1
"this is the worst phone and blu is the worst company i have ever deal with, the phone failed after a week, it just powered off and never went back on, i returned under the warranty, and they couldn't replace the same model so i had to accept a different one, i never got the replacement one and they are not even going to file a claim with the mail company to try to find it, they dont care at all about the customer. Do not buy Blu products.",1
